,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
94,10500.0,,2013,2020,숭인동,종로동광모닝스카이,10,19,15.855,,1421-1,11110,11,,
95,110000.0,,2004,2020,숭인동,롯데캐슬천지인,10,20,111.73,,76,11110,28,,
96,76000.0,,2008,2020,숭인동,종로센트레빌,10,23,59.92,,2-1,11110,1,,
97,110000.0,,2004,2020,숭인동,롯데캐슬천지인,10,23,112.54,,76,11110,9,,
98,83250.0,,2008,2020,숭인동,종로센트레빌,10,28,59.92,,2-1,11110,2,,
99,170000.0,,2017,2020,평동,경희궁자이(3단지),10,10,84.944,,233,11110,5,,
100,154000.0,,2017,2020,홍파동,경희궁자이(2단지),10,21,59.855,,199,11110,20,,
101,173000.0,,2017,2020,홍파동,경희궁자이(2단지),10,24,84.944,,199,11110,9,,
102,22000.0,,1971,2020,행촌동,대성아파트,10,15,45.39,,41-1,11110,5,,
103,18500.0,,1997,2020,평창동,갑을아파트,10,3,30.46,,595,11110,6,,
104,149000.0,,2009,2020,평창동,롯데캐슬로잔,10,23,190.743,,108,11110,5,,
105,111000.0,,2000,2020,무악동,현대,10,12,84.92,,82,11110,18,,
106,127000.0,,2008,2020,무악동,인왕산아이파크,10,12,84.858,,60,11110,10,,
107,113000.0,,2015,2020,무악동,인왕산2차아이파크,10,18,84.2427,,88,11110,3,,
108,113000.0,,2015,2020,무악동,인왕산2차아이파크,10,24,84.2427,,88,11110,4,,
109,116700.0,,2015,2020,무악동,인왕산2차아이파크,10,24,84.748,,88,11110,7,,
110,140000.0,,2019,2020,무악동,경희궁롯데캐슬,10,26,84.8792,,89,11110,13,,
0,165000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),11,3,158.99,,9,11110,14,,
1,162000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),11,3,158.99,,9,11110,10,,
2,169500.0,,2008,2020,사직동,광화문스페이스본(106동),11,10,153.42,,9-1,11110,6,,
3,134000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),11,23,94.51,,9,11110,12,,
4,145000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),11,25,158.99,,9,11110,2,,
5,145000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),11,25,158.99,,9,11110,5,,
6,149900.0,,2008,2020,사직동,광화문스페이스본(101동~105동),11,25,158.99,,9,11110,13,,
7,85000.0,,1983,2020,당주동,세종,11,9,102.64,,100,11110,8,,
8,72500.0,,1983,2020,당주동,세종,11,10,91.68,,100,11110,5,,
9,81000.0,,1981,2020,신문로1가,신문로맨션,11,8,98.31,,238,11110,8,,
10,89000.0,,2008,2020,견지동,대성스카이렉스,11,16,149.72,,110,11110,5,,
11,27500.0,,2003,2020,익선동,현대뜨레비앙,11,24,45.5,,55,11110,2,,
12,32000.0,,2003,2020,익선동,현대뜨레비앙,11,28,48.54,,55,11110,4,,
13,80000.0,,2006,2020,인의동,효성쥬얼리시티,11,16,84.64,,48-2,11110,14,,
14,23000.0,,2014,2020,연건동,이화에수풀,11,1,19.86,,195-10,11110,10,,
15,14000.0,,2011,2020,충신동,CS타워,11,21,22.17,,62-2,11110,9,,
16,58000.0,,2003,2020,명륜1가,리치캐슬아파트,11,18,83.22,,33-85,11110,6,,
17,104500.0,,1995,2020,명륜2가,아남1,11,1,84.9,,4,11110,12,,
18,61000.0,,1999,2020,명륜2가,아남3,11,25,47.43,,237,11110,4,,
19,83000.0,,1993,2020,창신동,창신쌍용2,11,2,115.53,,703,11110,13,,
20,75500.0,,1999,2020,창신동,두산,11,10,59.95,,232,11110,9,,
21,65500.0,,1993,2020,창신동,창신쌍용2,11,10,64.66,,703,11110,7,,
22,65000.0,,1992,2020,창신동,창신쌍용1,11,10,54.7,,702,11110,13,,
23,83500.0,,1993,2020,창신동,창신쌍용2,11,12,106.62,,703,11110,7,,
24,65800.0,,1993,2020,창신동,창신쌍용2,11,14,64.66,,703,11110,5,,
25,73800.0,,1992,2020,창신동,창신쌍용1,11,14,79.87,,702,11110,10,,
26,65000.0,,1993,2020,창신동,창신쌍용2,11,14,64.66,,703,11110,11,,
27,91000.0,,1999,2020,창신동,두산,11,17,84.9,,232,11110,8,,
28,30000.0,,1994,2020,창신동,성용,11,18,58.23,,640-252,11110,1,,
29,85500.0,,1999,2020,창신동,두산,11,20,84.9,,232,11110,1,,
30,76000.0,,1992,2020,창신동,창신쌍용1,11,21,79.87,,702,11110,11,,
31,85900.0,,1993,2020,창신동,창신쌍용2,11,21,106.62,,703,11110,4,,
32,91300.0,,1999,2020,창신동,두산,11,23,84.9,,232,11110,7,,
33,91000.0,,1999,2020,창신동,두산,11,25,84.9,,232,11110,7,,
34,14500.0,,2014,2020,숭인동,삼전솔하임4차,11,10,15.09,,318-2,11110,17,,
35,82000.0,,2009,2020,숭인동,종로청계힐스테이트,11,29,59.9426,,766,11110,6,,
36,84500.0,,2008,2020,숭인동,종로센트레빌,11,30,59.92,,2-1,11110,5,,
37,145000.0,,2017,2020,평동,경희궁자이(3단지),11,8,59.755,,233,11110,7,,
38,180000.0,,2017,2020,평동,경희궁자이(3단지),11,28,84.836,,233,11110,6,,
39,146000.0,,2017,2020,홍파동,경희궁자이(2단지),11,7,59.895,,199,11110,5,,
40,150000.0,,2017,2020,홍파동,경희궁자이(2단지),11,11,84.836,,199,11110,17,,
41,178000.0,,2017,2020,홍파동,경희궁자이(2단지),11,14,84.614,,199,11110,14,,
42,169500.0,,2017,2020,홍파동,경희궁자이(2단지),11,15,84.614,,199,11110,16,,
43,155000.0,,2017,2020,홍파동,경희궁자이(2단지),11,17,59.855,,199,11110,13,,
44,106200.0,,2017,2020,교북동,경희궁자이(4단지),11,18,45.879,,126,11110,10,,
45,109000.0,,2017,2020,교북동,경희궁자이(4단지),11,28,45.879,,126,11110,18,,
46,40000.0,,1971,2020,행촌동,대성아파트,11,7,94.94,,41-1,11110,7,,
47,103000.0,,2002,2020,평창동,노블레스빌,11,5,241.55,,155-1,11110,2,,
48,155000.0,,2009,2020,평창동,롯데캐슬로잔,11,7,190.743,,108,11110,5,,
49,164500.0,,2009,2020,평창동,롯데캐슬로잔,11,17,239.484,,108,11110,10,,
50,79500.0,,2008,2020,평창동,르트랑시망,11,21,135.58,,102,11110,5,,
51,137000.0,,2008,2020,무악동,인왕산아이파크,11,6,114.931,,60,11110,6,,
52,113000.0,,2008,2020,무악동,인왕산아이파크,11,7,84.858,,60,11110,2,,
53,121500.0,,2015,2020,무악동,인왕산2차아이파크,11,9,84.2395,,88,11110,6,,
54,110000.0,,2015,2020,무악동,인왕산2차아이파크,11,9,84.2427,,88,11110,6,,
55,138000.0,,2008,2020,무악동,인왕산아이파크,11,11,114.931,,60,11110,7,,
56,142000.0,,2008,2020,무악동,인왕산아이파크,11,11,114.931,,60,11110,13,,
57,124000.0,,2019,2020,무악동,경희궁롯데캐슬,11,13,59.6737,,89,11110,9,,
58,102490.0,,2000,2020,무악동,현대,11,21,84.92,,82,11110,1,,
59,117500.0,,2015,2020,무악동,인왕산2차아이파크,11,23,84.9775,,88,11110,3,,
60,123000.0,,2008,2020,무악동,인왕산아이파크,11,27,84.858,,60,11110,6,,
61,127000.0,,2019,2020,무악동,경희궁롯데캐슬,11,28,59.6737,,89,11110,3,,
62,127000.0,,2008,2020,무악동,인왕산아이파크,11,28,84.858,,60,11110,13,,
63,118450.0,,2000,2020,무악동,현대,11,29,114.9,,82,11110,4,,
0,125000.0,,2000,2020,청운동,청운현대,12,24,129.76,,56-45,11110,3,,
1,132000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),12,3,94.28,,9,11110,12,,
2,111000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),12,3,70.8,,9,11110,3,,
3,128000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),12,5,94.51,,9,11110,1,,
4,141500.0,,2008,2020,사직동,광화문스페이스본(101동~105동),12,10,158.99,,9,11110,2,,
5,200000.0,,2008,2020,사직동,광화문스페이스본(101동~105동),12,11,158.99,,9,11110,8,,
6,230000.0,,2020,2020,신문로2가,디팰리스,12,2,118.749,,171,11110,11,,
7,122000.0,,2008,2020,견지동,대성스카이렉스,12,4,137.55,,110,11110,9,,
8,22500.0,,2003,2020,익선동,현대뜨레비앙,12,26,28.1,,55,11110,8,,
9,26500.0,,2017,2020,효제동,포레스트힐시티,12,9,18.505,,65-2,11110,6,,
10,19000.0,,2014,2020,연건동,이화에수풀,12,1,16.98,,195-10,11110,8,20.12.02,O
11,19000.0,,2014,2020,연건동,이화에수풀,12,1,16.98,,195-10,11110,8,,
12,19500.0,,2014,2020,연건동,이화에수풀,12,11,16.98,,195-10,11110,5,,
13,19000.0,,2014,2020,연건동,이화에수풀,12,19,16.98,,195-10,11110,9,,
14,84000.0,,2006,2020,명륜1가,건양하늘터,12,24,84.78,,23,11110,1,,
15,118000.0,,1995,2020,명륜2가,아남1,12,5,84.9,,4,11110,14,,
16,65000.0,,1999,2020,명륜2가,아남3,12,5,47.43,,237,11110,7,,
17,64800.0,,1999,2020,명륜2가,아남3,12,19,50.49,,237,11110,4,,
18,145000.0,,1999,2020,명륜2가,아남3,12,30,172.17,,237,11110,3,,
19,64500.0,,1993,2020,창신동,창신쌍용2,12,2,64.66,,703,11110,2,,
20,73000.0,,1993,2020,창신동,창신쌍용2,12,2,79.87,,703,11110,5,,
21,91500.0,,1999,2020,창신동,두산,12,3,84.9,,232,11110,17,,
22,60000.0,,1973,2020,창신동,동대문맨션,12,4,158.18,,578-5,11110,9,,
23,94000.0,,1999,2020,창신동,두산,12,5,84.9,,232,11110,4,,
24,90500.0,,1999,2020,창신동,두산,12,10,84.9,,232,11110,10,,
25,80700.0,,1992,2020,창신동,창신쌍용1,12,19,79.87,,702,11110,4,,
26,68000.0,,1992,2020,창신동,창신쌍용1,12,23,54.7,,702,11110,11,,
27,80000.0,,2003,2020,창신동,창신이수,12,23,120.84,,23-816,11110,8,,
28,69500.0,,1992,2020,창신동,창신쌍용1,12,28,54.7,,702,11110,10,,
29,81000.0,,2008,2020,숭인동,종로센트레빌,12,1,59.92,,2-1,11110,7,,
30,110000.0,,2009,2020,숭인동,종로청계힐스테이트,12,1,114.7153,,766,11110,13,,
31,13500.0,,2013,2020,숭인동,종로중흥S클래스,12,2,19.466,,202-3,11110,14,,
32,11500.0,,2012,2020,숭인동,삼전솔하임2차,12,16,16.67,,296-19,11110,8,,
33,100000.0,,2009,2020,숭인동,종로청계힐스테이트,12,19,114.7153,,766,11110,1,,
34,85500.0,,2009,2020,숭인동,종로청계힐스테이트,12,31,59.9426,,766,11110,8,,
35,180000.0,,2017,2020,평동,경희궁자이(3단지),12,1,84.614,,233,11110,19,,
36,187000.0,,2017,2020,평동,경희궁자이(3단지),12,10,84.836,,233,11110,11,,
37,147000.0,,2017,2020,평동,경희궁자이(3단지),12,13,59.755,,233,11110,7,,
38,183000.0,,2017,2020,평동,경희궁자이(3단지),12,31,84.836,,233,11110,9,,
39,171000.0,,2017,2020,홍파동,경희궁자이(2단지),12,2,84.614,,199,11110,8,21.04.01,O
40,235000.0,,2017,2020,홍파동,경희궁자이(2단지),12,8,116.986,,199,11110,4,,
41,178000.0,,2017,2020,홍파동,경희궁자이(2단지),12,12,84.614,,199,11110,2,,
42,178000.0,,2017,2020,홍파동,경희궁자이(2단지),12,12,84.614,,199,11110,2,20.12.24,O
43,184000.0,,2017,2020,홍파동,경희궁자이(2단지),12,14,84.614,,199,11110,6,,
44,176000.0,,2017,2020,홍파동,경희궁자이(2단지),12,19,84.944,,199,11110,4,,
45,174000.0,,2017,2020,홍파동,경희궁자이(2단지),12,20,84.836,,199,11110,4,,
46,185000.0,,2017,2020,홍파동,경희궁자이(2단지),12,21,84.614,,199,11110,9,,
47,64800.0,,2005,2020,평창동,형우럭스빌(33-1),12,1,103.07,,33-1,11110,2,,
48,18500.0,,1997,2020,평창동,갑을아파트,12,4,30.46,,595,11110,8,,
49,83000.0,,2001,2020,평창동,롯데낙천대,12,4,87.27,,72,11110,12,,
50,173000.0,,2009,2020,평창동,롯데캐슬로잔,12,11,219.775,,108,11110,4,,
51,120000.0,,2001,2020,평창동,롯데낙천대,12,14,133.34,,72,11110,14,,
52,68000.0,,1998,2020,평창동,삼성,12,17,84.93,,596,11110,8,,
53,69500.0,,1998,2020,평창동,삼성,12,18,84.93,,596,11110,10,,
54,105500.0,,2008,2020,평창동,르트랑시망,12,24,135.17,,102,11110,3,,
55,46500.0,,2004,2020,부암동,부암스카이뷰,12,5,76.65,,218-1,11110,3,,
56,30000.0,,2002,2020,신영동,구암하이빌,12,29,75.89,,105-22,11110,2,,
57,111950.0,,2000,2020,무악동,현대,12,4,114.9,,82,11110,2,,
58,89970.0,,2000,2020,무악동,현대,12,5,60,,82,11110,11,,
59,116000.0,,2008,2020,무악동,인왕산아이파크,12,5,84.858,,60,11110,2,,
60,139500.0,,2008,2020,무악동,인왕산아이파크,12,6,114.931,,60,11110,11,,
61,119950.0,,2000,2020,무악동,현대,12,9,114.9,,82,11110,2,,
62,117960.0,,2000,2020,무악동,현대,12,12,84.92,,82,11110,18,,
63,137000.0,,2008,2020,무악동,인왕산아이파크,12,16,114.931,,60,11110,3,,
64,123000.0,,2008,2020,무악동,인왕산아이파크,12,16,84.858,,60,11110,5,,
65,157000.0,,2019,2020,무악동,경희궁롯데캐슬,12,17,84.8792,,89,11110,6,,
66,124000.0,,2019,2020,무악동,경희궁롯데캐슬,12,18,59.6737,,89,11110,12,,
67,133500.0,,2008,2020,무악동,인왕산아이파크,12,19,84.858,,60,11110,17,,
68,124000.0,,2015,2020,무악동,인왕산2차아이파크,12,21,84.2395,,88,11110,5,,
69,87490.0,,2000,2020,무악동,현대,12,23,60,,82,11110,6,,
70,108950.0,,2000,2020,무악동,현대,12,23,84.92,,82,11110,2,,
71,122000.0,,2008,2020,무악동,인왕산아이파크,12,26,84.858,,60,11110,2,,
0,130000.0,,2000,2021,청운동,청운현대,1,14,129.76,,56-45,11110,2,,
1,150000.0,,2008,2021,사직동,광화문스페이스본(106동),1,7,144.52,,9-1,11110,6,,
2,175000.0,,2004,2021,내수동,경희궁의아침2단지,1,15,174.55,,71,11110,4,,
3,175000.0,,2004,2021,내수동,경희궁의아침2단지,1,15,174.55,,71,11110,4,21.04.08,O
4,180000.0,,2004,2021,내수동,경희궁의아침3단지,1,17,123.13,,72,11110,13,21.04.19,O
5,180000.0,,2004,2021,내수동,경희궁의아침3단지,1,17,123.13,,72,11110,13,,
6,127000.0,,2008,2021,견지동,대성스카이렉스,1,25,149.8,,110,11110,11,,
7,29800.0,,2003,2021,익선동,현대뜨레비앙,1,7,45.5,,55,11110,5,,
8,29500.0,,2003,2021,익선동,현대뜨레비앙,1,26,45.5,,55,11110,4,,
9,86500.0,,2006,2021,인의동,효성쥬얼리시티,1,25,84.98,,48-2,11110,9,,
10,15000.0,,2011,2021,충신동,CS타워,1,23,22.17,,62-2,11110,7,,
11,63000.0,,2003,2021,명륜1가,송림아마레스아파트,1,15,84.62,,2-12,11110,1,,
12,110000.0,,1995,2021,명륜2가,아남1,1,12,84.9,,4,11110,7,,
13,160000.0,,1999,2021,명륜2가,아남3,1,12,172.17,,237,11110,8,,
14,160000.0,,1999,2021,명륜2가,아남3,1,22,172.17,,237,11110,8,,
15,65000.0,,1993,2021,창신동,창신쌍용2,1,2,64.66,,703,11110,14,,
16,88000.0,,1993,2021,창신동,창신쌍용2,1,2,115.53,,703,11110,2,,
17,67500.0,,1993,2021,창신동,창신쌍용2,1,16,64.66,,703,11110,7,,
18,74000.0,,1993,2021,창신동,창신쌍용2,1,16,79.87,,703,11110,14,,
19,31000.0,,2002,2021,창신동,일우,1,18,59.3,,602,11110,4,,
20,92000.0,,1999,2021,창신동,두산,1,19,84.9,,232,11110,5,,
21,73000.0,,1992,2021,창신동,창신쌍용1,1,21,79.87,,702,11110,2,,
22,64000.0,,1993,2021,창신동,창신쌍용2,1,23,64.66,,703,11110,4,,
23,83500.0,,2003,2021,창신동,창신이수,1,23,84.5,,23-816,11110,9,,
24,102000.0,,1999,2021,창신동,두산,1,25,84.9,,232,11110,6,,
25,32000.0,,1994,2021,창신동,창림,1,26,59.67,,639-20,11110,4,,
26,61500.0,,1993,2021,창신동,창신쌍용2,1,27,54.7,,703,11110,8,,
27,74000.0,,1993,2021,창신동,창신쌍용2,1,28,79.87,,703,11110,7,,
28,63500.0,,1992,2021,창신동,창신쌍용1,1,29,54.7,,702,11110,9,,
29,107750.0,,2004,2021,숭인동,롯데캐슬천지인,1,4,111.73,,76,11110,5,,
30,84000.0,,2009,2021,숭인동,종로청계힐스테이트,1,11,59.9426,,766,11110,8,,
31,10800.0,,2013,2021,숭인동,종로동광모닝스카이,1,13,15.855,,1421-1,11110,11,,
32,81000.0,,2008,2021,숭인동,종로센트레빌,1,14,59.92,,2-1,11110,3,,
33,52000.0,,2014,2021,숭인동,할리우드파크아파트,1,25,75.25,,56-135,11110,4,,
34,53000.0,,2014,2021,숭인동,할리우드파크아파트,1,30,69.94,,56-135,11110,2,,
35,12000.0,,2014,2021,숭인동,삼전솔하임4차,1,30,15.09,,318-2,11110,14,,
36,190000.0,,2017,2021,평동,경희궁자이(3단지),1,7,84.836,,233,11110,7,,
37,175000.0,,2017,2021,홍파동,경희궁자이(2단지),1,9,84.907,,199,11110,4,21.04.14,O
38,175000.0,,2017,2021,홍파동,경희궁자이(2단지),1,9,84.907,,199,11110,4,,
39,114000.0,,2017,2021,교북동,경희궁자이(4단지),1,16,45.879,,126,11110,17,,
40,16000.0,,1971,2021,행촌동,대성아파트,1,23,30.28,,41-1,11110,1,,
41,70000.0,,1998,2021,평창동,삼성,1,9,84.93,,596,11110,6,,
42,123000.0,,2009,2021,평창동,엘리시아,1,12,236.07,,66-1,11110,5,,
43,67900.0,,1996,2021,평창동,일성빌라트,1,18,84.99,,145-5,11110,5,,
44,112400.0,,2000,2021,무악동,현대,1,2,84.92,,82,11110,6,21.04.13,O
45,112400.0,,2000,2021,무악동,현대,1,2,84.92,,82,11110,6,,
46,89970.0,,2000,2021,무악동,현대,1,9,60,,82,11110,4,,
47,125000.0,,2015,2021,무악동,인왕산2차아이파크,1,9,84.0283,,88,11110,4,,
48,116000.0,,2000,2021,무악동,현대,1,14,84.92,,82,11110,14,,
49,138000.0,,2019,2021,무악동,경희궁롯데캐슬,1,15,59.6737,,89,11110,4,,
50,86470.0,,2000,2021,무악동,현대,1,17,60,,82,11110,1,21.02.26,O
51,86500.0,,2000,2021,무악동,현대,1,17,60,,82,11110,1,,
52,135000.0,,2019,2021,무악동,경희궁롯데캐슬,1,22,59.6737,,89,11110,13,,
53,120000.0,,2008,2021,무악동,인왕산아이파크,1,27,114.931,,60,11110,9,,
54,109990.0,,2000,2021,무악동,현대,1,30,84.92,,82,11110,9,,
0,155000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),2,6,126.34,,9,11110,1,,
1,169000.0,,2004,2021,내수동,경희궁의아침4단지,2,17,124.17,,73,11110,8,,
2,74000.0,,2005,2021,수송동,로얄팰리스스위트,2,24,83.26,,85,11110,13,,
3,32000.0,,2003,2021,익선동,현대뜨레비앙,2,18,46.64,,55,11110,3,21.05.25,O
4,87500.0,,2006,2021,인의동,효성쥬얼리시티,2,22,84.64,,48-2,11110,7,,
5,15000.0,,2011,2021,충신동,CS타워,2,5,22.17,,62-2,11110,13,,
6,66500.0,,1992,2021,창신동,창신쌍용1,2,1,54.7,,702,11110,4,,
7,79400.0,,1992,2021,창신동,창신쌍용1,2,2,79.87,,702,11110,6,,
8,77800.0,,1993,2021,창신동,창신쌍용2,2,4,79.87,,703,11110,14,,
9,68000.0,,1993,2021,창신동,창신쌍용2,2,6,64.66,,703,11110,8,,
10,74800.0,,2003,2021,창신동,창신이수,2,22,68.06,,23-816,11110,6,,
11,64000.0,,1992,2021,창신동,창신쌍용1,2,28,54.7,,702,11110,10,,
12,54000.0,,1992,2021,창신동,창신쌍용1,2,28,54.7,,702,11110,10,21.03.12,O
13,104000.0,,2009,2021,숭인동,종로청계힐스테이트,2,4,84.9478,,766,11110,14,,
14,92400.0,,2009,2021,숭인동,종로청계힐스테이트,2,6,59.9426,,766,11110,6,,
15,98000.0,,2008,2021,숭인동,종로센트레빌,2,27,59.92,,2-1,11110,8,,
16,10300.0,,2012,2021,숭인동,삼전솔하임2차,2,27,16.67,,296-19,11110,4,,
17,36000.0,,2002,2021,숭인동,동문(482-0),2,27,60,,482,11110,-1,,
18,185000.0,,2017,2021,평동,경희궁자이(3단지),2,15,84.836,,233,11110,17,,
19,185000.0,,2017,2021,홍파동,경희궁자이(2단지),2,24,84.836,,199,11110,21,,
20,85500.0,,2017,2021,교북동,경희궁자이(4단지),2,5,37.2635,,126,11110,2,,
21,85900.0,,2017,2021,교북동,경희궁자이(4단지),2,6,37.2635,,126,11110,8,,
22,89500.0,,2017,2021,교북동,경희궁자이(4단지),2,20,37.2635,,126,11110,11,,
23,23000.0,,1971,2021,행촌동,대성아파트,2,16,45.39,,41-1,11110,1,,
24,74000.0,,2017,2021,평창동,밀레니엄,2,1,108.18,,179-5,11110,3,,
25,44000.0,,2005,2021,평창동,형우럭스빌(33-1),2,9,91.87,,33-1,11110,5,,
26,54000.0,,1998,2021,평창동,삼성,2,9,59.97,,596,11110,10,,
27,105000.0,,2001,2021,평창동,롯데낙천대,2,10,133.34,,72,11110,5,,
28,108000.0,,2001,2021,평창동,롯데낙천대,2,10,110.53,,72,11110,8,,
29,50000.0,,2004,2021,부암동,부암스카이뷰,2,10,81.08,,218-1,11110,5,,
30,119950.0,,2000,2021,무악동,현대,2,2,84.92,,82,11110,15,,
31,119960.0,,2000,2021,무악동,현대,2,13,84.92,,82,11110,4,,
32,163000.0,,2019,2021,무악동,경희궁롯데캐슬,2,16,84.8792,,89,11110,5,,
33,126000.0,,2015,2021,무악동,인왕산2차아이파크,2,19,84.4541,,88,11110,12,,
34,140000.0,,2008,2021,무악동,인왕산아이파크,2,20,114.931,,60,11110,11,,
35,120000.0,,2008,2021,무악동,인왕산아이파크,2,20,84.858,,60,11110,2,,
36,124950.0,,2000,2021,무악동,현대,2,20,84.92,,82,11110,10,,
37,151000.0,,2019,2021,무악동,경희궁롯데캐슬,2,25,84.8792,,89,11110,1,,
38,120000.0,,2008,2021,무악동,인왕산아이파크,2,27,84.858,,60,11110,2,,
39,130000.0,,2008,2021,무악동,인왕산아이파크,2,28,84.858,,60,11110,13,,
40,144000.0,,2008,2021,무악동,인왕산아이파크,2,28,84.858,,60,11110,13,,
0,155000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),3,3,158.99,,9,11110,7,,
1,134000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),3,6,95.88,,9,11110,5,,
2,134500.0,,2008,2021,사직동,광화문스페이스본(101동~105동),3,6,95.88,,9,11110,5,21.05.28,O
3,144000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),3,13,108.07,,9,11110,5,,
4,144000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),3,13,108.07,,9,11110,5,21.05.03,O
5,184000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),3,20,159.01,,9,11110,5,,
6,33000.0,,2003,2021,익선동,현대뜨레비앙,3,11,48.54,,55,11110,6,,
7,26000.0,,2003,2021,익선동,현대뜨레비앙,3,22,36.08,,55,11110,6,,
8,25000.0,,2003,2021,익선동,현대뜨레비앙,3,24,45.5,,55,11110,3,,
9,30000.0,,2003,2021,익선동,현대뜨레비앙,3,29,46.64,,55,11110,4,,
10,78000.0,,2006,2021,인의동,효성쥬얼리시티,3,5,84.98,,48-2,11110,8,,
11,26000.0,,2017,2021,효제동,포레스트힐시티,3,15,22.0584,,65-2,11110,11,,
12,91000.0,,2006,2021,명륜1가,렉스빌,3,3,107.94,,19,11110,7,,
13,48000.0,,2003,2021,명륜1가,송림아마레스아파트,3,17,53.42,,2-12,11110,6,,
14,107500.0,,1995,2021,명륜2가,아남1,3,17,84.9,,4,11110,19,,
15,109250.0,,1995,2021,명륜2가,아남1,3,31,84.9,,4,11110,9,,
16,66000.0,,1993,2021,창신동,창신쌍용2,3,1,64.66,,703,11110,4,,
17,89700.0,,1993,2021,창신동,창신쌍용2,3,1,106.62,,703,11110,11,,
18,68500.0,,1992,2021,창신동,창신쌍용1,3,13,54.7,,702,11110,10,,
19,98500.0,,1992,2021,창신동,창신쌍용1,3,15,106.62,,702,11110,12,,
20,80000.0,,1993,2021,창신동,창신쌍용2,3,17,79.87,,703,11110,7,,
21,63300.0,,1993,2021,창신동,창신쌍용2,3,20,54.7,,703,11110,4,,
22,53000.0,,1999,2021,창신동,덕산,3,25,59.28,,639-50,11110,4,21.05.24,O
23,53000.0,,1999,2021,창신동,덕산,3,25,59.28,,639-50,11110,4,,
24,79500.0,,1999,2021,창신동,두산,3,26,59.95,,232,11110,14,,
25,86500.0,,1992,2021,창신동,창신쌍용1,3,26,79.87,,702,11110,13,,
26,11450.0,,2013,2021,숭인동,종로동광모닝스카이,3,11,15.855,,1421-1,11110,12,,
27,104500.0,,2004,2021,숭인동,롯데캐슬천지인,3,12,84.95,,76,11110,20,,
28,11000.0,,2013,2021,숭인동,종로유케이201,3,15,12.01,,201-11,11110,12,,
29,31000.0,,1996,2021,숭인동,동문A,3,23,59,,545,11110,2,,
30,12250.0,,2014,2021,숭인동,삼전솔하임4차,3,28,15.09,,318-2,11110,12,,
31,151000.0,,2017,2021,평동,경희궁자이(3단지),3,18,59.755,,233,11110,2,,
32,175000.0,,2017,2021,홍파동,경희궁자이(2단지),3,7,84.934,,199,11110,4,,
33,220000.0,,2017,2021,홍파동,경희궁자이(2단지),3,8,101.991,,199,11110,6,,
34,160000.0,,2017,2021,홍파동,경희궁자이(2단지),3,11,59.855,,199,11110,13,,
35,192000.0,,2017,2021,홍파동,경희궁자이(2단지),3,31,84.836,,199,11110,15,,
36,7500.0,,1971,2021,행촌동,대성아파트,3,11,19.27,,41-1,11110,1,,
37,125000.0,,2009,2021,평창동,엘리시아,3,10,213.07,,66-1,11110,2,,
38,65000.0,,2017,2021,평창동,밀레니엄,3,13,84.41,,179-5,11110,3,,
39,50000.0,,1998,2021,평창동,삼성,3,19,84.98,,596,11110,1,,
40,120000.0,,2009,2021,평창동,엘리시아,3,23,200.19,,66-1,11110,1,,
41,51500.0,,1996,2021,평창동,일성빌라트,3,25,59.82,,145-5,11110,2,,
42,48500.0,,2004,2021,부암동,부암스카이뷰,3,19,81,,218-1,11110,5,,
43,45000.0,,2002,2021,신영동,구암하이빌,3,1,84.94,,105-22,11110,3,,
44,139800.0,,2008,2021,무악동,인왕산아이파크,3,6,84.858,,60,11110,8,,
45,139800.0,,2008,2021,무악동,인왕산아이파크,3,6,84.858,,60,11110,8,21.08.20,O
46,165000.0,,2008,2021,무악동,인왕산아이파크,3,6,157.289,,60,11110,7,,
47,144950.0,,2000,2021,무악동,현대,3,11,114.9,,82,11110,19,,
0,29000.0,,1999,2021,통인동,효자,4,1,61.49,,5-1,11110,3,,
1,93500.0,,2005,2021,옥인동,세종아파트,4,25,111.31,,56,11110,5,,
2,134000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),4,10,94.51,,9,11110,4,,
3,140000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),4,19,94.51,,9,11110,5,,
4,170000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),4,27,151.81,,9,11110,3,,
5,170000.0,,2008,2021,사직동,광화문스페이스본(101동~105동),4,28,158.99,,9,11110,8,,
6,183000.0,,2003,2021,내수동,경희궁파크팰리스,4,2,146.39,,95,11110,10,,
7,175000.0,,2003,2021,내수동,경희궁파크팰리스,4,7,147.62,,95,11110,5,21.06.30,O
