,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
3,178900.0,,2011,2021,회현동1가,남산롯데캐슬아이리스,7,13,133.98,,208,11140,22,,
4,159000.0,,2009,2021,충무로4가,남산센트럴자이,7,26,128.952,,306,11140,13,,
5,36500.0,,2018,2021,충무로5가,충무로헤센스마트,7,21,31.02,,90,11140,6,,
6,44700.0,,1981,2021,묵정동,묵정,7,14,52.46,,11-67,11140,10,,
7,119500.0,,1976,2021,필동3가,미주,7,20,152.31,,62-16,11140,1,,
8,19000.0,,1981,2021,장충동2가,장충,7,23,62.48,,193-29,11140,1,,
9,90000.0,,1993,2021,신당동,현대,7,1,66.6,,840,11140,13,,
10,93000.0,,1993,2021,신당동,현대,7,1,79.11,,840,11140,9,,
11,130000.0,,2002,2021,신당동,남산타운,7,2,84.88,,844,11140,3,,
12,103300.0,,1999,2021,신당동,삼성,7,2,59.97,,843,11140,6,,
13,99000.0,,2001,2021,신당동,한진해모로,7,4,84.96,,845,11140,8,,
14,148000.0,,2005,2021,신당동,신당푸르지오,7,5,114.48,,850,11140,17,,
15,139500.0,,2002,2021,신당동,남산타운,7,7,84.88,,844,11140,17,,
16,100000.0,,1999,2021,신당동,약수하이츠,7,7,57.63,,842,11140,19,,
17,89000.0,,2001,2021,신당동,한진해모로,7,8,59.76,,845,11140,4,,
18,104800.0,,1999,2021,신당동,삼성,7,9,59.98,,843,11140,4,,
19,59500.0,,2000,2021,신당동,하이1(113-5),7,9,84.24,,113-5,11140,2,,
20,25000.0,,2021,2021,신당동,약수역더시티,7,10,18.86,,857,11140,10,,
21,122500.0,,2019,2021,신당동,신당KCC스위첸,7,10,59.7807,,856,11140,13,,
22,135000.0,,2011,2021,신당동,청구e편한세상,7,10,59.88,,852,11140,9,,
23,97000.0,,2001,2021,신당동,한진해모로,7,10,84.96,,845,11140,2,,
24,156000.0,,1999,2021,신당동,약수하이츠,7,10,114.92,,842,11140,11,,
25,104000.0,,1999,2021,신당동,삼성,7,10,59.97,,843,11140,13,,
26,127000.0,,1999,2021,신당동,삼성,7,13,84.96,,843,11140,21,,
27,132000.0,,1999,2021,신당동,약수하이츠,7,13,84.88,,842,11140,6,,
28,131000.0,,2002,2021,신당동,남산타운,7,15,84.88,,844,11140,2,21.09.16,O
29,131000.0,,2002,2021,신당동,남산타운,7,15,84.88,,844,11140,2,,
30,105000.0,,1999,2021,신당동,삼성,7,16,59.97,,843,11140,17,,
31,122000.0,,2019,2021,신당동,신당KCC스위첸,7,17,59.4458,,856,11140,9,,
32,127500.0,,1999,2021,신당동,삼성,7,17,84.96,,843,11140,5,,
33,120000.0,,2019,2021,신당동,신당KCC스위첸,7,17,59.4458,,856,11140,9,,
34,88500.0,,1993,2021,신당동,현대,7,19,66.6,,840,11140,9,,
35,21300.0,,2001,2021,신당동,푸른마을(B),7,19,59.42,,432-922,11140,4,,
36,128000.0,,1999,2021,신당동,삼성,7,20,84.96,,843,11140,3,,
37,109500.0,,2005,2021,신당동,신당푸르지오,7,22,59.85,,850,11140,20,,
38,94000.0,,1999,2021,신당동,삼성,7,23,59.97,,843,11140,1,,
39,112700.0,,1999,2021,신당동,삼성,7,24,84.96,,843,11140,1,,
40,26000.0,,2021,2021,신당동,약수역더시티,7,26,20.73,,857,11140,9,,
41,109500.0,,2005,2021,신당동,신당푸르지오,7,27,59.85,,850,11140,12,,
42,93000.0,,1993,2021,신당동,현대,7,27,79.11,,840,11140,1,,
43,149800.0,,1999,2021,신당동,약수하이츠,7,28,114.92,,842,11140,5,,
44,131500.0,,1999,2021,신당동,삼성,7,28,114.91,,843,11140,2,,
45,138000.0,,1999,2021,신당동,약수하이츠,7,31,84.88,,842,11140,12,,
46,140000.0,,1999,2021,신당동,약수하이츠,7,31,84.88,,842,11140,20,,
47,149500.0,,2011,2021,신당동,청구e편한세상,7,31,84.95,,852,11140,9,,
48,14000.0,,2014,2021,흥인동,동대문와이즈캐슬,7,10,15.55,,119,11140,10,,
49,86700.0,,2008,2021,황학동,롯데캐슬,7,3,59.94,,2545,11140,33,,
50,116700.0,,2008,2021,황학동,롯데캐슬,7,15,84.92,,2545,11140,18,,
51,123000.0,,2010,2021,황학동,황학아크로타워,7,19,111.224,,2523,11140,17,,
52,92000.0,,2008,2021,황학동,롯데캐슬,7,19,59.94,,2545,11140,15,,
53,123000.0,,2016,2021,순화동,덕수궁롯데캐슬,7,10,69.5135,,217,11140,10,,
54,154000.0,,2016,2021,순화동,덕수궁롯데캐슬,7,12,82.3212,,217,11140,9,,
55,58000.0,,2006,2021,순화동,바비엥3,7,16,63.64,,215,11140,16,,
56,76800.0,,2016,2021,순화동,덕수궁롯데캐슬,7,22,42.3686,,217,11140,5,,
57,130000.0,,2016,2021,순화동,덕수궁롯데캐슬,7,24,69.5135,,217,11140,8,22.02.10,O
0,162000.0,,2010,2021,남대문로5가,남산트라팰리스,8,7,126.78,,827,11140,4,,
1,370000.0,,2010,2021,회현동1가,SK리더스뷰남산,8,1,244.7,,206,11140,29,,
2,188000.0,,2011,2021,회현동1가,남산롯데캐슬아이리스,8,20,133.98,,208,11140,21,,
3,170000.0,,2011,2021,회현동1가,남산롯데캐슬아이리스,8,23,103.49,,208,11140,31,,
4,184000.0,,2010,2021,회현동2가,쌍용남산플래티넘,8,17,166.24,,87,11140,24,,
5,205000.0,,2010,2021,회현동2가,쌍용남산플래티넘,8,28,158.97,,87,11140,27,,
6,31800.0,,2016,2021,충무로5가,충무로엘크루메크로시티2차,8,6,35.55,,36-2,11140,5,,
7,22000.0,,2016,2021,충무로5가,충무로엘크루메크로시티2차,8,9,22.75,,36-2,11140,15,,
8,25300.0,,2018,2021,충무로5가,충무로헤센스마트,8,20,21.04,,90,11140,3,,
9,21500.0,,2016,2021,충무로5가,충무로엘크루메크로시티2차,8,23,22.75,,36-2,11140,14,,
10,34500.0,,2016,2021,충무로5가,충무로엘크루메크로시티2차,8,25,35.57,,36-2,11140,12,,
11,34800.0,,2016,2021,충무로5가,충무로엘크루메크로시티2차,8,25,35.55,,36-2,11140,16,,
12,30000.0,,1968,2021,인현동2가,인현상가(신성아파트),8,18,49.22,,192-30,11140,9,,
13,50000.0,,1981,2021,묵정동,묵정,8,20,52.46,,11-67,11140,6,,
14,125000.0,,1999,2021,신당동,약수하이츠,8,2,84.88,,842,11140,15,,
15,25000.0,,2021,2021,신당동,약수역더시티,8,5,18.86,,857,11140,7,,
16,127800.0,,1999,2021,신당동,삼성,8,7,84.96,,843,11140,13,,
17,131500.0,,2005,2021,신당동,신당푸르지오,8,7,84.39,,850,11140,15,,
18,168500.0,,2002,2021,신당동,남산타운,8,11,114.88,,844,11140,3,,
19,130000.0,,2005,2021,신당동,신당푸르지오,8,11,114.48,,850,11140,3,,
20,123000.0,,2002,2021,신당동,남산타운,8,12,59.94,,844,11140,18,,
21,173000.0,,2011,2021,신당동,청구e편한세상,8,12,118.31,,852,11140,3,,
22,107000.0,,1999,2021,신당동,삼성,8,14,84.96,,843,11140,2,,
23,149500.0,,2011,2021,신당동,청구e편한세상,8,14,84.95,,852,11140,7,,
24,18500.0,,2001,2021,신당동,(432-904),8,14,59.16,,432-904,11140,5,,
25,125000.0,,2002,2021,신당동,남산타운,8,16,59.94,,844,11140,10,,
26,142000.0,,2002,2021,신당동,남산타운,8,16,84.88,,844,11140,4,,
27,15000.0,,2014,2021,신당동,신당아르브,8,17,18.08,,160-5,11140,4,,
28,70500.0,,2003,2021,신당동,프라임2,8,17,70.68,,432-2837,11140,5,,
29,155800.0,,2002,2021,신당동,남산타운,8,17,84.88,,844,11140,17,,
30,29800.0,,1968,2021,신당동,약수(372-13),8,21,50.81,,372-13,11140,3,,
31,144000.0,,1999,2021,신당동,약수하이츠,8,23,84.88,,842,11140,13,,
32,28600.0,,2001,2021,신당동,신신(2차),8,24,59.98,,432-1957,11140,4,,
33,77700.0,,2002,2021,신당동,대성드림,8,24,82.23,,290-52,11140,3,,
34,149000.0,,2002,2021,신당동,남산타운,8,24,84.88,,844,11140,18,,
35,69000.0,,2002,2021,신당동,노블레스2,8,28,84.78,,432-1653,11140,1,,
36,75000.0,,2000,2021,신당동,신당동파라다이스,8,30,59.9,,846,11140,9,,
37,140000.0,,2011,2021,신당동,청구e편한세상,8,31,84.95,,852,11140,11,,
38,14000.0,,2014,2021,흥인동,동대문와이즈캐슬,8,14,15.55,,119,11140,13,,
39,120500.0,,2008,2021,황학동,롯데캐슬,8,1,84.97,,2545,11140,23,,
40,118000.0,,2010,2021,황학동,황학아크로타워,8,2,84.965,,2523,11140,13,,
41,95800.0,,2008,2021,황학동,롯데캐슬,8,2,59.91,,2545,11140,30,,
42,149000.0,,2008,2021,황학동,롯데캐슬,8,11,114.9,,2545,11140,14,,
43,95000.0,,2008,2021,황학동,롯데캐슬,8,11,59.94,,2545,11140,23,,
44,12000.0,,2013,2021,황학동,한양I-Class,8,14,16.37,,787,11140,16,,
45,128000.0,,2008,2021,황학동,롯데캐슬,8,17,84.92,,2545,11140,20,,
46,97000.0,,2010,2021,황학동,황학동코아루,8,20,145.89,,882,11140,15,,
47,92800.0,,2008,2021,황학동,롯데캐슬,8,21,59.94,,2545,11140,12,,
48,91200.0,,2008,2021,황학동,롯데캐슬,8,28,59.94,,2545,11140,19,,
49,62500.0,,1965,2021,정동,정동,8,8,45.94,,18-1,11140,1,,
50,32826.0,,2020,2021,정동,삼정아트테라스정동,8,10,13.8874,,37,11140,7,,
51,88000.0,,2006,2021,순화동,바비엥3,8,2,82.91,,215,11140,15,,
52,158500.0,,2016,2021,순화동,덕수궁롯데캐슬,8,28,82.3212,,217,11140,6,,
53,125000.0,,2001,2021,중림동,삼성사이버빌리지,8,13,59.7,,200,11140,16,,
54,22500.0,,1975,2021,중림동,성요셉,8,19,41.32,,149,11140,3,,
0,200000.0,,2010,2021,남대문로5가,남산트라팰리스,9,13,148.47,,827,11140,9,21.12.30,O
1,200000.0,,2010,2021,남대문로5가,남산트라팰리스,9,15,148.47,,827,11140,9,,
2,170000.0,,2010,2021,회현동1가,SK리더스뷰남산,9,6,122.7,,206,11140,15,,
3,72000.0,,2011,2021,회현동1가,남산롯데캐슬아이리스,9,11,33.81,,208,11140,15,,
4,47000.0,,1970,2021,충무로4가,진양상가,9,9,71.93,,120-3,11140,10,,
5,117000.0,,2009,2021,충무로4가,남산센트럴자이,9,11,80.473,,306,11140,7,,
6,50000.0,,1968,2021,인현동2가,인현상가(신성아파트),9,14,86.71,,192-30,11140,5,,
7,20700.0,,2001,2021,신당동,신신(1차),9,2,53.88,,432-1972,11140,3,,
8,170000.0,,2002,2021,신당동,남산타운,9,2,114.88,,844,11140,13,,
9,82000.0,,2000,2021,신당동,신당동파라다이스,9,5,59.9,,846,11140,10,,
10,125000.0,,2002,2021,신당동,남산타운,9,6,59.94,,844,11140,17,,
11,112000.0,,1999,2021,신당동,약수하이츠,9,8,57.63,,842,11140,9,,
12,160000.0,,2005,2021,신당동,신당푸르지오,9,10,145.1,,850,11140,6,,
13,110000.0,,1999,2021,신당동,삼성,9,11,59.98,,843,11140,17,,
14,35000.0,,2001,2021,신당동,신신(2차),9,11,59.04,,432-1957,11140,5,,
15,161500.0,,1999,2021,신당동,약수하이츠,9,14,114.92,,842,11140,9,,
16,137000.0,,2011,2021,신당동,래미안하이베르,9,14,84.98,,851,11140,13,,
17,20800.0,,2001,2021,신당동,푸른마을(B),9,15,59.37,,432-922,11140,3,21.12.28,O
18,13950.0,,2014,2021,신당동,신당아르브,9,17,16.87,,160-5,11140,3,,
19,107000.0,,1999,2021,신당동,삼성,9,18,59.97,,843,11140,22,,
20,26500.0,,2021,2021,신당동,약수역더시티,9,21,18.86,,857,11140,7,,
21,152000.0,,2002,2021,신당동,남산타운,9,24,84.88,,844,11140,16,,
22,125000.0,,2002,2021,신당동,남산타운,9,25,59.94,,844,11140,13,,
23,131300.0,,2005,2021,신당동,신당푸르지오,9,28,84.39,,850,11140,12,,
24,14000.0,,2014,2021,흥인동,동대문와이즈캐슬,9,4,15.55,,119,11140,9,,
25,90000.0,,2008,2021,황학동,롯데캐슬,9,4,59.94,,2545,11140,29,,
26,89500.0,,2008,2021,황학동,롯데캐슬,9,4,59.94,,2545,11140,20,,
27,89000.0,,2008,2021,황학동,롯데캐슬,9,4,59.94,,2545,11140,19,,
28,65000.0,,2016,2021,황학동,신당블루카운티,9,7,59.98,,846,11140,4,,
29,12000.0,,2013,2021,황학동,한양I-Class,9,10,16.37,,787,11140,16,,
30,99000.0,,2008,2021,황학동,롯데캐슬,9,11,59.94,,2545,11140,31,,
31,34100.0,,2018,2021,황학동,위너빌(Winnervill),9,15,29.79,,1200,11140,7,22.02.23,O
32,35150.0,,2018,2021,황학동,위너빌(Winnervill),9,15,28.55,,1200,11140,8,,
33,99500.0,,2008,2021,황학동,롯데캐슬,9,17,59.91,,2545,11140,20,,
34,120000.0,,2007,2021,순화동,순화동더샵,9,3,84.9,,151,11140,15,,
35,34000.0,,1975,2021,중림동,성요셉,9,18,49.59,,149,11140,2,,
36,130000.0,,2001,2021,중림동,삼성사이버빌리지,9,28,59.93,,200,11140,17,,
0,347000.0,,2010,2021,회현동1가,SK리더스뷰남산,10,25,244.74,,206,11140,29,,
1,225000.0,,2010,2021,회현동1가,SK리더스뷰남산,10,28,205.62,,206,11140,17,,
2,34800.0,,2016,2021,충무로5가,충무로엘크루메크로시티2차,10,4,35.57,,36-2,11140,14,,
3,70000.0,,2006,2021,을지로5가,삼성파크빌,10,19,84.85,,39-1,11140,9,,
4,44000.0,,2021,2021,오장동,오장동오팰리오,10,16,29.48,,139-7,11140,10,,
5,13700.0,,2020,2021,오장동,오렌지카운티을지로,10,18,12.26,,145-1,11140,15,,
6,124000.0,,2011,2021,신당동,청구e편한세상,10,2,59.89,,852,11140,1,,
7,17000.0,,2016,2021,신당동,신당역솔하임,10,2,14.08,,140-23,11140,15,,
8,125000.0,,2019,2021,신당동,신당KCC스위첸,10,4,59.7807,,856,11140,12,,
9,178000.0,,2002,2021,신당동,남산타운,10,5,114.88,,844,11140,17,,
10,172000.0,,2002,2021,신당동,남산타운,10,6,114.88,,844,11140,10,,
11,125000.0,,1999,2021,신당동,삼성,10,8,114.91,,843,11140,1,,
12,153750.0,,2002,2021,신당동,노블레스2,10,11,94.38,,432-1653,11140,5,,
13,153000.0,,2002,2021,신당동,남산타운,10,14,84.88,,844,11140,13,,
14,24500.0,,2021,2021,신당동,약수역더시티,10,17,18.86,,857,11140,8,,
15,138000.0,,2011,2021,신당동,래미안하이베르,10,17,84.98,,851,11140,8,,
16,131000.0,,2019,2021,신당동,신당KCC스위첸,10,25,72.2733,,856,11140,6,,
17,34000.0,,1999,2021,신당동,초원,10,28,59.97,,432-479,11140,3,,
18,169000.0,,2014,2021,흥인동,청계천두산위브더제니스,10,12,123.8073,,13-1,11140,30,,
19,148000.0,,2014,2021,흥인동,청계천두산위브더제니스,10,23,92.1357,,13-1,11140,17,,
20,92500.0,,2008,2021,황학동,롯데캐슬,10,26,59.91,,2545,11140,32,,
21,25500.0,,1975,2021,중림동,성요셉,10,13,41.32,,149,11140,5,,
0,31400.0,중개거래,2016,2021,충무로5가,충무로엘크루메크로시티2차,11,20,35.55,서울 중구,36-2,11140,2,,
1,54400.0,중개거래,1981,2021,묵정동,묵정,11,1,52.46,서울 중구,11-67,11140,8,,
2,12500.0,중개거래,1981,2021,장충동2가,장충,11,22,31.24,서울 중구,193-29,11140,6,,
3,14000.0,직거래,2014,2021,신당동,신당아르브,11,3,18.08,,160-5,11140,3,21.11.20,O
4,120000.0,중개거래,1993,2021,신당동,현대,11,4,139.275,서울 마포구 서울 성동구,840,11140,2,,
5,90000.0,중개거래,1993,2021,신당동,현대,11,7,66.6,서울 성동구,840,11140,15,,
6,150000.0,중개거래,1999,2021,신당동,약수하이츠,11,10,84.88,서울 강남구 서울 중구,842,11140,17,,
7,122000.0,중개거래,1999,2021,신당동,약수하이츠,11,11,84.88,서울 중구,842,11140,16,,
8,18700.0,중개거래,2001,2021,신당동,인성아트빌,11,15,59.72,서울 중구,432-502,11140,2,,
9,159000.0,중개거래,2011,2021,신당동,청구e편한세상,11,17,84.95,서울 중구,852,11140,10,,
10,155000.0,중개거래,2011,2021,신당동,청구e편한세상,11,18,84.95,서울 서초구,852,11140,9,22.04.11,O
11,68500.0,중개거래,2003,2021,신당동,란스미어,11,25,75.85,서울 성동구,404-2,11140,4,,
12,125000.0,중개거래,2019,2021,신당동,신당KCC스위첸,11,26,59.7807,서울 성동구,856,11140,7,,
13,116000.0,중개거래,2002,2021,신당동,남산타운,11,27,59.94,서울 중구,844,11140,14,,
14,15700.0,중개거래,2014,2021,황학동,DUO302,11,9,15.97,서울 성동구 서울 중구,819,11140,18,,
15,12500.0,중개거래,2013,2021,황학동,한양I-Class,11,10,16.37,서울 성동구 서울 중구,787,11140,13,,
16,125000.0,중개거래,2008,2021,황학동,롯데캐슬,11,13,84.97,서울 중구,2545,11140,25,,
17,20000.0,직거래,2020,2021,정동,삼정아트테라스정동,11,3,14.9024,,37,11140,2,,
18,49000.0,중개거래,2020,2021,정동,삼정아트테라스정동,11,6,36.7834,서울 종로구,37,11140,2,,
0,175000.0,중개거래,2010,2021,회현동1가,SK리더스뷰남산,12,13,137.53,서울 중구,206,11140,17,,
1,45000.0,중개거래,1975,2021,회현동1가,삼풍,12,16,47.54,서울 중구,146-1,11140,9,,
2,45500.0,중개거래,2018,2021,충무로5가,충무로헤센스마트,12,31,40.65,서울 중구,90,11140,6,22.01.19,O
3,45500.0,중개거래,2018,2021,충무로5가,충무로헤센스마트,12,31,40.65,서울 중구 서울 중랑구,90,11140,6,,
4,89500.0,중개거래,1999,2021,예장동,예장동삼익,12,23,115.17,서울 중구,9,11140,1,,
5,15000.0,직거래,2020,2021,오장동,오렌지카운티을지로,12,27,12.43,,145-1,11140,14,,
6,129000.0,중개거래,2011,2021,신당동,청구e편한세상,12,1,59.89,서울 중구,852,11140,3,,
7,146000.0,중개거래,2002,2021,신당동,남산타운,12,11,84.88,서울 중구,844,11140,6,,
8,116000.0,중개거래,2002,2021,신당동,남산타운,12,11,59.94,서울 중구,844,11140,11,,
9,27100.0,직거래,2021,2021,신당동,약수역더시티,12,20,20.73,,857,11140,11,,
10,119000.0,중개거래,2002,2021,신당동,남산타운,12,21,59.94,서울 중구,844,11140,17,,
11,20000.0,직거래,2001,2021,신당동,스위스빌라,12,30,52.09,,432-2000,11140,1,,
12,99300.0,중개거래,2008,2021,황학동,롯데캐슬,12,3,59.91,서울 성동구,2545,11140,24,,
13,120000.0,중개거래,2010,2021,황학동,황학아크로타워,12,4,109.146,서울 강동구,2523,11140,6,,
14,28500.0,직거래,2017,2021,황학동,골드캐슬Ⅲ,12,9,33.47,,1743,11140,13,,
15,32300.0,중개거래,2017,2021,황학동,골드캐슬Ⅲ,12,15,32.75,서울 중구,1743,11140,10,,
16,80000.0,중개거래,2016,2021,순화동,덕수궁롯데캐슬,12,2,42.3686,서울 중구,217,11140,5,,
17,183000.0,중개거래,2017,2021,만리동2가,서울역센트럴자이,12,14,84.9791,서울 마포구,176-1,11140,14,22.04.07,O
0,250000.0,중개거래,2010,2022,회현동2가,쌍용남산플래티넘,1,31,177,서울 중구,87,11140,23,,
1,59500.0,직거래,1982,2022,묵정동,충무,1,27,54.18,,11-2,11140,1,,
2,25000.0,직거래,2020,2022,오장동,오렌지카운티을지로,1,1,14.37,,145-1,11140,14,22.01.21,O
3,25000.0,직거래,2020,2022,오장동,오렌지카운티을지로,1,1,14.37,,145-1,11140,15,22.02.03,O
4,25000.0,직거래,2020,2022,오장동,오렌지카운티을지로,1,3,14.37,,145-1,11140,13,,
5,25000.0,직거래,2020,2022,오장동,오렌지카운티을지로,1,21,14.37,,145-1,11140,14,,
6,14000.0,직거래,2014,2022,신당동,신당아르브,1,1,18.08,,160-5,11140,3,,
7,16000.0,중개거래,2016,2022,신당동,신당역솔하임,1,4,14.08,서울 중구,140-23,11140,19,,
8,23400.0,중개거래,2001,2022,신당동,푸른마을(B),1,13,59.42,서울 중구,432-922,11140,2,,
9,15000.0,중개거래,2001,2022,신당동,스위스빌라,1,14,38.53,서울 중구,432-2000,11140,1,,
10,20800.0,중개거래,2001,2022,신당동,푸른마을(B),1,26,59.37,서울 중구,432-922,11140,3,,
11,118000.0,중개거래,2002,2022,신당동,남산타운,1,28,59.94,부산 남구 서울 중구,844,11140,6,,
12,15000.0,중개거래,2014,2022,흥인동,동대문와이즈캐슬,1,10,15.55,서울 중구,119,11140,13,,
13,15500.0,중개거래,2014,2022,황학동,DUO302,1,20,15.97,서울 중구,819,11140,11,22.01.25,O
14,15500.0,중개거래,2014,2022,황학동,DUO302,1,25,15.97,서울 중구,819,11140,11,,
15,10000.0,중개거래,2013,2022,황학동,한양I-Class,1,27,16.37,서울 중구,787,11140,14,,
16,60000.0,중개거래,2006,2022,순화동,바비엥3,1,12,69.29,서울 중구,215,11140,14,,
17,150000.0,중개거래,2006,2022,중림동,브라운스톤서울,1,22,139.562,서울 중구,355,11140,20,,
18,170000.0,중개거래,2017,2022,만리동2가,서울역센트럴자이,1,17,84.972,서울 동작구,176-1,11140,4,,
0,88000.0,중개거래,1970,2022,충무로4가,진양상가,2,21,95.8,서울 중구,120-3,11140,10,,
1,22100.0,중개거래,2018,2022,충무로5가,충무로헤센스마트,2,9,21.04,서울 중구,90,11140,3,22.05.14,O
2,23300.0,중개거래,2018,2022,충무로5가,충무로헤센스마트,2,9,21.04,서울 중구,90,11140,4,22.05.13,O
3,39800.0,중개거래,2018,2022,충무로5가,충무로헤센스마트,2,12,31.02,서울 중구,90,11140,5,,
4,22200.0,직거래,2018,2022,충무로5가,충무로헤센스마트,2,15,19.76,,90,11140,4,,
5,53700.0,중개거래,1981,2022,묵정동,묵정,2,12,52.46,서울 중구,11-67,11140,8,,
6,87500.0,중개거래,1993,2022,신당동,현대,2,5,66.6,서울 중구,840,11140,5,,
7,116000.0,중개거래,2002,2022,신당동,남산타운,2,13,59.94,경기 성남중원구 서울 중구,844,11140,13,,
8,127500.0,중개거래,2002,2022,신당동,남산타운,2,19,59.94,서울 중구,844,11140,15,,
9,140000.0,중개거래,2002,2022,신당동,남산타운,2,19,84.88,서울 성동구 서울 중구,844,11140,1,,
10,100000.0,중개거래,2002,2022,신당동,탑힐,2,19,39.72,서울 중구,313-8,11140,3,,
11,117000.0,중개거래,1999,2022,신당동,약수하이츠,2,21,57.63,서울 중구,842,11140,9,,
12,95000.0,중개거래,2010,2022,황학동,황학동코아루,2,12,84.96,서울 성동구 서울 중구,882,11140,10,,
13,14300.0,중개거래,2014,2022,황학동,DUO302,2,16,15.97,서울 중구,819,11140,15,,
14,98000.0,중개거래,2008,2022,황학동,롯데캐슬,2,28,59.91,서울 중구,2545,11140,30,,
15,98000.0,중개거래,2008,2022,황학동,롯데캐슬,2,28,59.91,경기 하남시 서울 중구,2545,11140,30,,
16,26000.0,중개거래,2020,2022,정동,삼정아트테라스정동,2,25,14.2664,서울 종로구,37,11140,8,,
17,48000.0,중개거래,2020,2022,정동,삼정아트테라스정동,2,28,32.0134,서울 종로구,37,11140,2,,
18,130000.0,중개거래,2016,2022,순화동,덕수궁롯데캐슬,2,14,69.5135,서울 중구,217,11140,8,,
0,237500.0,중개거래,2010,2022,회현동1가,SK리더스뷰남산,3,7,205.62,서울 중구,206,11140,11,,
1,200000.0,중개거래,2010,2022,회현동1가,SK리더스뷰남산,3,23,176.26,서울 중구,206,11140,18,,
2,22850.0,중개거래,2018,2022,충무로5가,충무로헤센스마트,3,10,19.76,서울 중구,90,11140,5,,
3,12400.0,중개거래,1981,2022,장충동2가,장충,3,11,28.69,서울 중구,193-29,11140,2,,
4,105000.0,중개거래,2002,2022,신당동,남산타운,3,1,59.94,서울 중구,844,11140,3,,
5,92000.0,중개거래,2001,2022,신당동,한진해모로,3,12,59.76,서울 성동구,845,11140,9,,
6,22700.0,중개거래,2000,2022,신당동,푸른마을(432-921),3,12,58.92,서울 중구,432-921,11140,1,,
7,31000.0,중개거래,2001,2022,신당동,신신(2차),3,15,59.04,서울 중구,432-1957,11140,2,,
8,94000.0,중개거래,1993,2022,신당동,현대,3,19,79.11,서울 중구,840,11140,4,,
9,156000.0,중개거래,2002,2022,신당동,남산타운,3,24,84.88,서울 중구,844,11140,13,,
10,27500.0,중개거래,2021,2022,신당동,약수역더시티,3,28,19.06,서울 중구,857,11140,10,,
11,44500.0,직거래,2016,2022,황학동,신당블루카운티,3,1,59.95,,846,11140,3,,
12,118000.0,중개거래,2008,2022,황학동,롯데캐슬,3,24,84.97,서울 중구,2545,11140,24,,
13,120000.0,중개거래,2010,2022,황학동,황학아크로타워,3,29,109.146,서울 중구,2523,11140,15,23.02.14,O
14,50169.0,중개거래,2020,2022,정동,삼정아트테라스정동,3,16,20.0525,서울 종로구,37,11140,9,,
15,28000.0,중개거래,2020,2022,정동,삼정아트테라스정동,3,28,14.2664,서울 종로구,37,11140,8,,
16,130000.0,중개거래,2007,2022,순화동,순화동더샵,3,19,84.9,서울 서대문구 서울 중구,151,11140,21,,
17,133000.0,중개거래,2001,2022,중림동,삼성사이버빌리지,3,12,59.93,서울 중구,200,11140,9,,
18,179500.0,중개거래,2017,2022,만리동2가,서울역센트럴자이,3,2,84.9918,서울 서대문구 서울 중구,176-1,11140,20,,
0,49000.0,중개거래,1975,2022,회현동1가,삼풍,4,15,47.54,서울 강남구,146-1,11140,8,,
1,185000.0,중개거래,2010,2022,회현동2가,쌍용남산플래티넘,4,23,166.24,서울 중구,87,11140,10,,
2,245000.0,중개거래,2010,2022,회현동2가,쌍용남산플래티넘,4,26,177,서울 중구,87,11140,14,,
3,65000.0,중개거래,1970,2022,충무로4가,진양상가,4,16,95.8,서울 중구,120-3,11140,13,,
4,22800.0,중개거래,2016,2022,충무로5가,충무로엘크루메크로시티2차,4,13,22.75,서울 중구,36-2,11140,14,,
5,30000.0,중개거래,1968,2022,인현동2가,인현상가(신성아파트),4,18,52.1,서울 중구,192-30,11140,6,,
6,55000.0,중개거래,1981,2022,묵정동,묵정,4,18,52.46,서울 중구,11-67,11140,10,,
7,87000.0,중개거래,2006,2022,을지로5가,삼성파크빌,4,8,84.87,서울 종로구,39-1,11140,8,,
8,9700.0,직거래,2001,2022,신당동,수산타운(2차),4,1,32.86,,432-2006,11140,-1,,
9,15000.0,직거래,2001,2022,신당동,신신(1차),4,4,38.93,,432-1972,11140,1,,
10,16500.0,직거래,2016,2022,신당동,신당역솔하임,4,5,14.08,,140-23,11140,20,,
11,110000.0,중개거래,2002,2022,신당동,남산타운,4,6,84.88,서울 중구,844,11140,1,,
12,159000.0,중개거래,2002,2022,신당동,남산타운,4,8,84.88,서울 중구,844,11140,14,,
13,64000.0,직거래,1993,2022,신당동,현대,4,8,83.97,,840,11140,5,,
14,16000.0,중개거래,2016,2022,신당동,신당역솔하임,4,10,14.08,서울 중구,140-23,11140,16,,
15,25000.0,중개거래,2000,2022,신당동,다다아파트,4,13,59.95,서울 중구,432-1982,11140,1,,
16,152000.0,중개거래,2011,2022,신당동,청구e편한세상,4,13,84.95,서울 중구,852,11140,9,,
17,145000.0,중개거래,2002,2022,신당동,남산타운,4,14,84.88,서울 중구,844,11140,16,,
18,95000.0,중개거래,1999,2022,신당동,약수하이츠,4,14,57.63,서울 중구,842,11140,7,22.06.21,O
19,15100.0,중개거래,2014,2022,신당동,신당아르브,4,14,18.08,서울 중구,160-5,11140,3,,
20,141000.0,중개거래,1999,2022,신당동,약수하이츠,4,18,84.88,경기 성남수정구 서울 중구,842,11140,7,,
