,법정동,년,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
3786,이태원동,2014.0,9109.5,530.0,596.5,1225.0,1667.5,1444.0,1467.0,1026.0,799.5,293.5,46.0,14.5
3787,이태원동,2015.0,8674.5,489.0,550.0,1169.5,1518.0,1370.0,1402.0,1040.0,771.0,304.5,46.0,14.5
3788,이태원동,2016.0,8461.0,461.0,500.0,1147.5,1479.5,1317.0,1340.0,1062.5,766.5,321.0,50.5,15.5
3789,이태원동,2017.0,8307.5,420.5,458.0,1199.5,1441.5,1255.0,1294.5,1045.5,783.0,339.0,56.0,15.0
3790,이태원동,2018.0,8252.5,398.0,447.5,1222.5,1412.5,1227.0,1264.5,1071.0,758.0,372.5,62.0,17.0
3791,이태원동,2019.0,8057.5,362.0,415.0,1173.5,1390.5,1151.0,1224.5,1108.0,756.5,388.5,70.5,17.5
3792,이태원동,2020.0,8104.0,334.5,388.0,1231.5,1403.0,1150.5,1215.5,1142.5,739.5,397.0,82.5,19.5
3793,이태원동,2021.0,7694.5,307.0,364.0,1212.0,1375.5,1092.5,1145.5,1099.0,651.0,378.0,69.0,1.0
3794,이태원동,2022.0,7424.0,293.5,332.0,1151.5,1378.5,1032.5,1099.5,1075.0,613.5,381.5,65.0,1.5
3795,이화동,2012.0,9029.0,467.0,865.0,1809.0,1664.0,1427.0,1232.0,817.0,551.0,160.0,27.0,10.0
3796,이화동,2013.0,8995.0,478.0,835.0,1740.0,1658.0,1415.0,1248.0,843.0,549.0,190.0,29.0,10.0
3797,이화동,2014.0,8814.0,436.0,765.0,1749.0,1581.0,1411.0,1224.0,829.0,576.0,200.0,33.0,10.0
3798,이화동,2015.0,8690.0,436.0,669.0,1784.0,1540.0,1346.0,1223.0,855.0,577.0,215.0,34.0,11.0
3799,이화동,2016.0,8436.0,392.0,615.0,1757.0,1452.0,1272.0,1188.0,885.0,594.0,230.0,40.0,11.0
3800,이화동,2017.0,8249.0,368.0,567.0,1751.0,1436.0,1181.0,1165.0,880.0,597.0,247.0,46.0,11.0
3801,이화동,2018.0,8083.0,314.0,517.0,1769.0,1385.0,1087.0,1169.0,894.0,630.0,264.0,43.0,11.0
3802,이화동,2019.0,7847.0,272.0,464.0,1695.0,1349.0,1040.0,1146.0,908.0,611.0,308.0,41.0,13.0
3803,이화동,2020.0,7588.0,236.0,428.0,1680.0,1239.0,972.0,1106.0,946.0,610.0,310.0,47.0,14.0
3804,이화동,2021.0,7231.0,222.0,360.0,1585.0,1221.0,885.0,1096.0,939.0,566.0,311.0,42.0,4.0
3805,이화동,2022.0,7101.0,198.0,339.0,1573.0,1224.0,860.0,1045.0,922.0,562.0,335.0,43.0,0.0
3806,익선동,2012.0,7953.0,278.0,381.0,960.0,1093.0,1271.0,1685.0,1208.0,750.0,231.0,70.0,26.0
3807,익선동,2013.0,7856.0,286.0,373.0,881.0,1015.0,1254.0,1712.0,1215.0,779.0,244.0,69.0,28.0
3808,익선동,2014.0,7894.0,264.0,441.0,933.0,967.0,1227.0,1683.0,1228.0,776.0,271.0,75.0,29.0
3809,익선동,2015.0,7876.0,267.0,408.0,979.0,952.0,1147.0,1610.0,1325.0,786.0,287.0,84.0,31.0
3810,익선동,2016.0,7741.0,272.0,322.0,968.0,919.0,1091.0,1601.0,1327.0,808.0,314.0,90.0,29.0
3811,익선동,2017.0,7590.0,245.0,283.0,941.0,928.0,1051.0,1543.0,1318.0,842.0,321.0,86.0,32.0
3812,익선동,2018.0,7420.0,242.0,246.0,933.0,935.0,967.0,1447.0,1377.0,827.0,325.0,87.0,34.0
3813,익선동,2019.0,7227.0,212.0,237.0,882.0,889.0,940.0,1402.0,1367.0,810.0,362.0,89.0,37.0
3814,익선동,2020.0,7256.0,188.0,209.0,880.0,942.0,962.0,1339.0,1399.0,834.0,369.0,90.0,44.0
3815,익선동,2021.0,7197.0,185.0,225.0,932.0,942.0,915.0,1316.0,1398.0,809.0,403.0,69.0,3.0
3816,익선동,2022.0,6728.0,169.0,200.0,970.0,947.0,867.0,1148.0,1314.0,712.0,356.0,43.0,2.0
3817,인사동,2012.0,7953.0,278.0,381.0,960.0,1093.0,1271.0,1685.0,1208.0,750.0,231.0,70.0,26.0
3818,인사동,2013.0,7856.0,286.0,373.0,881.0,1015.0,1254.0,1712.0,1215.0,779.0,244.0,69.0,28.0
3819,인사동,2014.0,7894.0,264.0,441.0,933.0,967.0,1227.0,1683.0,1228.0,776.0,271.0,75.0,29.0
3820,인사동,2015.0,7876.0,267.0,408.0,979.0,952.0,1147.0,1610.0,1325.0,786.0,287.0,84.0,31.0
3821,인사동,2016.0,7741.0,272.0,322.0,968.0,919.0,1091.0,1601.0,1327.0,808.0,314.0,90.0,29.0
3822,인사동,2017.0,7590.0,245.0,283.0,941.0,928.0,1051.0,1543.0,1318.0,842.0,321.0,86.0,32.0
3823,인사동,2018.0,7420.0,242.0,246.0,933.0,935.0,967.0,1447.0,1377.0,827.0,325.0,87.0,34.0
3824,인사동,2019.0,7227.0,212.0,237.0,882.0,889.0,940.0,1402.0,1367.0,810.0,362.0,89.0,37.0
3825,인사동,2020.0,7256.0,188.0,209.0,880.0,942.0,962.0,1339.0,1399.0,834.0,369.0,90.0,44.0
3826,인사동,2021.0,7197.0,185.0,225.0,932.0,942.0,915.0,1316.0,1398.0,809.0,403.0,69.0,3.0
3827,인사동,2022.0,6728.0,169.0,200.0,970.0,947.0,867.0,1148.0,1314.0,712.0,356.0,43.0,2.0
3828,인의동,2012.0,7953.0,278.0,381.0,960.0,1093.0,1271.0,1685.0,1208.0,750.0,231.0,70.0,26.0
3829,인의동,2013.0,7856.0,286.0,373.0,881.0,1015.0,1254.0,1712.0,1215.0,779.0,244.0,69.0,28.0
3830,인의동,2014.0,7894.0,264.0,441.0,933.0,967.0,1227.0,1683.0,1228.0,776.0,271.0,75.0,29.0
3831,인의동,2015.0,7876.0,267.0,408.0,979.0,952.0,1147.0,1610.0,1325.0,786.0,287.0,84.0,31.0
3832,인의동,2016.0,7741.0,272.0,322.0,968.0,919.0,1091.0,1601.0,1327.0,808.0,314.0,90.0,29.0
3833,인의동,2017.0,7590.0,245.0,283.0,941.0,928.0,1051.0,1543.0,1318.0,842.0,321.0,86.0,32.0
3834,인의동,2018.0,7420.0,242.0,246.0,933.0,935.0,967.0,1447.0,1377.0,827.0,325.0,87.0,34.0
3835,인의동,2019.0,7227.0,212.0,237.0,882.0,889.0,940.0,1402.0,1367.0,810.0,362.0,89.0,37.0
3836,인의동,2020.0,7256.0,188.0,209.0,880.0,942.0,962.0,1339.0,1399.0,834.0,369.0,90.0,44.0
3837,인의동,2021.0,7197.0,185.0,225.0,932.0,942.0,915.0,1316.0,1398.0,809.0,403.0,69.0,3.0
3838,인의동,2022.0,6728.0,169.0,200.0,970.0,947.0,867.0,1148.0,1314.0,712.0,356.0,43.0,2.0
3839,인현동1가,2012.0,1978.0,71.0,98.0,194.0,234.0,318.0,469.0,320.0,172.0,81.0,15.0,6.0
3840,인현동1가,2013.0,1901.0,59.0,85.0,176.0,207.0,297.0,475.0,322.0,182.0,77.0,15.0,6.0
3841,인현동1가,2014.0,1794.0,51.0,73.0,157.0,187.0,271.0,437.0,343.0,180.0,74.0,15.0,6.0
3842,인현동1가,2015.0,1731.0,40.0,65.0,162.0,180.0,251.0,403.0,359.0,175.0,75.0,15.0,6.0
3843,인현동1가,2016.0,1694.0,51.0,61.0,151.0,167.0,243.0,389.0,361.0,171.0,79.0,13.0,8.0
3844,인현동1가,2017.0,1623.0,48.0,51.0,133.0,158.0,221.0,367.0,367.0,181.0,75.0,13.0,9.0
3845,인현동1가,2018.0,1716.0,43.0,38.0,207.0,224.0,186.0,365.0,366.0,184.0,77.0,17.0,9.0
3846,인현동1가,2019.0,1802.0,52.0,36.0,207.0,260.0,194.0,366.0,384.0,194.0,76.0,24.0,9.0
3847,인현동1가,2020.0,1816.0,48.0,37.0,190.0,301.0,197.0,327.0,398.0,207.0,79.0,21.0,11.0
3848,인현동1가,2021.0,1738.0,32.0,36.0,232.0,312.0,184.0,281.0,391.0,175.0,78.0,17.0,0.0
3849,인현동1가,2022.0,1661.0,43.0,39.0,231.0,312.0,163.0,243.0,352.0,191.0,77.0,10.0,0.0
3850,인현동2가,2012.0,5603.0,261.0,332.0,804.0,832.0,866.0,1130.0,777.0,422.0,144.0,28.0,7.0
3851,인현동2가,2013.0,5364.0,237.0,303.0,707.0,782.0,824.0,1115.0,765.0,449.0,141.0,32.0,9.0
3852,인현동2가,2014.0,5167.0,216.0,254.0,676.0,714.0,771.0,1073.0,817.0,452.0,151.0,33.0,10.0
3853,인현동2가,2015.0,4980.0,207.0,239.0,625.0,700.0,699.0,1036.0,802.0,454.0,171.0,37.0,10.0
3854,인현동2가,2016.0,5105.0,211.0,227.0,710.0,752.0,700.0,987.0,824.0,464.0,183.0,34.0,13.0
3855,인현동2가,2017.0,5001.0,174.0,218.0,726.0,717.0,652.0,961.0,847.0,474.0,190.0,29.0,13.0
3856,인현동2가,2018.0,4929.0,154.0,222.0,730.0,707.0,646.0,907.0,843.0,492.0,183.0,32.0,13.0
3857,인현동2가,2019.0,4905.0,146.0,197.0,722.0,725.0,612.0,888.0,852.0,518.0,198.0,34.0,13.0
3858,인현동2가,2020.0,5224.0,131.0,200.0,896.0,819.0,638.0,873.0,851.0,551.0,209.0,41.0,15.0
3859,인현동2가,2021.0,5255.0,132.0,179.0,1060.0,896.0,623.0,800.0,848.0,502.0,188.0,26.0,1.0
3860,인현동2가,2022.0,5202.0,113.0,191.0,1071.0,958.0,574.0,742.0,813.0,496.0,219.0,25.0,0.0
3861,일원동,2012.0,24016.25,1899.75,3444.25,3520.5,3826.25,4362.25,3912.5,1850.5,802.75,336.75,57.0,3.75
3862,일원동,2013.0,23580.75,1838.0,3231.0,3386.0,3778.5,4240.25,3897.5,1979.5,824.0,339.75,61.75,4.5
3863,일원동,2014.0,23623.5,1852.0,3054.0,3338.75,3809.25,4157.5,3947.25,2165.0,870.5,360.5,63.75,5.0
3864,일원동,2015.0,21653.75,1726.0,2715.0,2939.75,3430.0,3804.75,3544.0,2189.0,881.25,356.5,62.25,5.25
3865,일원동,2016.0,20079.5,1526.75,2450.0,2696.25,2973.0,3531.5,3302.75,2239.0,923.25,367.25,63.25,6.5
3866,일원동,2017.0,14598.2,1108.2,1773.8,1883.6,2046.4,2571.8,2343.4,1761.2,761.0,291.4,53.0,4.4
3867,일원동,2018.0,14409.2,1034.8,1715.2,1845.6,1958.4,2447.2,2347.2,1847.2,848.6,304.4,56.2,4.4
3868,일원동,2019.0,16147.0,1223.4,1863.0,2005.6,2244.6,2742.0,2572.6,2105.0,992.6,324.8,68.4,5.0
3869,일원동,2020.0,15893.2,1176.4,1775.8,1936.8,2124.2,2686.8,2533.8,2182.4,1057.8,339.6,74.8,4.8
3870,일원동,2021.0,16745.0,1248.4,1919.8,1974.4,2120.6,2873.6,2685.4,2332.2,1138.6,370.4,77.2,4.4
3871,일원동,2022.0,16820.6,1194.8,1953.6,1905.6,2145.0,2876.4,2703.6,2315.0,1241.8,400.8,80.4,3.6
3872,입정동,2012.0,1978.0,71.0,98.0,194.0,234.0,318.0,469.0,320.0,172.0,81.0,15.0,6.0
3873,입정동,2013.0,1901.0,59.0,85.0,176.0,207.0,297.0,475.0,322.0,182.0,77.0,15.0,6.0
3874,입정동,2014.0,1794.0,51.0,73.0,157.0,187.0,271.0,437.0,343.0,180.0,74.0,15.0,6.0
3875,입정동,2015.0,1731.0,40.0,65.0,162.0,180.0,251.0,403.0,359.0,175.0,75.0,15.0,6.0
3876,입정동,2016.0,1694.0,51.0,61.0,151.0,167.0,243.0,389.0,361.0,171.0,79.0,13.0,8.0
3877,입정동,2017.0,1623.0,48.0,51.0,133.0,158.0,221.0,367.0,367.0,181.0,75.0,13.0,9.0
3878,입정동,2018.0,1716.0,43.0,38.0,207.0,224.0,186.0,365.0,366.0,184.0,77.0,17.0,9.0
3879,입정동,2019.0,1802.0,52.0,36.0,207.0,260.0,194.0,366.0,384.0,194.0,76.0,24.0,9.0
3880,입정동,2020.0,1816.0,48.0,37.0,190.0,301.0,197.0,327.0,398.0,207.0,79.0,21.0,11.0
3881,입정동,2021.0,1738.0,32.0,36.0,232.0,312.0,184.0,281.0,391.0,175.0,78.0,17.0,0.0
3882,입정동,2022.0,1661.0,43.0,39.0,231.0,312.0,163.0,243.0,352.0,191.0,77.0,10.0,0.0
3883,자곡동,2012.0,14314.0,1856.0,1495.0,1663.0,2472.0,2155.0,1983.0,1344.0,949.0,338.0,53.0,6.0
3884,자곡동,2013.0,19022.0,2498.0,2142.0,2090.0,3121.0,3134.0,2623.0,1715.0,1177.0,441.0,74.0,7.0
3885,자곡동,2014.0,35762.0,4992.0,3707.0,4446.0,6590.0,5647.0,4743.0,2969.0,1803.0,732.0,127.0,6.0
3886,자곡동,2015.0,43108.0,6208.0,4209.0,5031.0,8251.0,6794.0,5579.0,3806.0,2112.0,936.0,174.0,8.0
3887,자곡동,2016.0,44163.0,6179.0,4198.0,5235.0,8153.0,7124.0,5800.0,4071.0,2224.0,1016.0,156.0,7.0
3888,자곡동,2017.0,44738.0,5832.0,4321.0,5403.0,7966.0,7405.0,5887.0,4334.0,2322.0,1080.0,181.0,7.0
3889,자곡동,2018.0,45241.0,5482.0,4410.0,5478.0,7844.0,7584.0,6004.0,4528.0,2526.0,1153.0,226.0,6.0
3890,자곡동,2019.0,44868.0,5031.0,4545.0,5392.0,7382.0,7654.0,6073.0,4677.0,2644.0,1208.0,254.0,8.0
3891,자곡동,2020.0,44292.0,4494.0,4567.0,5374.0,6875.0,7805.0,6014.0,4969.0,2708.0,1224.0,251.0,11.0
3892,자곡동,2021.0,43232.0,3847.0,4712.0,5171.0,6198.0,7815.0,6055.0,5201.0,2679.0,1275.0,271.0,8.0
3893,자곡동,2022.0,43208.0,3340.0,4996.0,5052.0,6004.0,7842.0,6203.0,5280.0,2850.0,1368.0,264.0,9.0
3894,자양동,2012.0,27873.85714285714,2272.4285714285716,3001.4285714285716,4331.0,5138.857142857143,4662.142857142857,4537.142857142857,2284.4285714285716,1214.4285714285713,367.2857142857143,58.0,6.714285714285714
3895,자양동,2013.0,27446.85714285714,2205.1428571428573,2802.5714285714284,4172.428571428572,4975.428571428572,4594.285714285715,4577.571428571428,2357.714285714286,1292.2857142857142,398.14285714285717,63.142857142857146,8.142857142857142
3896,자양동,2014.0,26901.428571428572,2123.4285714285716,2633.0,4053.285714285714,4781.142857142857,4520.714285714285,4493.857142857143,2459.8571428571427,1337.4285714285713,421.14285714285717,70.28571428571429,7.285714285714286
3897,자양동,2015.0,26482.14285714286,2075.8571428571427,2489.4285714285716,3939.0,4630.0,4415.857142857143,4408.857142857143,2620.285714285714,1361.0,461.57142857142856,71.71428571428571,8.571428571428571
3898,자양동,2016.0,26060.14285714286,1983.857142857143,2317.4285714285716,3940.285714285714,4435.571428571428,4348.714285714285,4331.142857142857,2728.0,1396.857142857143,493.7142857142857,74.0,10.571428571428571
3899,자양동,2017.0,26150.0,1929.857142857143,2239.5714285714284,4004.4285714285716,4383.428571428572,4295.142857142857,4306.0,2870.5714285714284,1489.4285714285713,546.5714285714286,73.85714285714286,11.142857142857142
3900,자양동,2018.0,25664.0,1817.4285714285713,2119.8571428571427,3940.714285714286,4269.0,4096.0,4222.857142857143,2992.0,1535.7142857142858,578.5714285714286,80.71428571428571,11.142857142857142
3901,자양동,2019.0,25120.571428571428,1689.142857142857,1977.7142857142858,3883.714285714286,4036.1428571428573,3949.8571428571427,4140.571428571428,3148.5714285714284,1569.857142857143,625.4285714285714,87.14285714285714,12.428571428571429
3902,자양동,2020.0,24578.0,1524.2857142857142,1851.857142857143,3873.0,3818.285714285714,3786.285714285714,4041.714285714286,3289.1428571428573,1615.5714285714287,666.0,97.42857142857143,14.428571428571429
3903,자양동,2021.0,23991.0,1394.0,1772.857142857143,3737.285714285714,3672.714285714286,3655.1428571428573,3954.1428571428573,3391.4285714285716,1593.5714285714287,717.8571428571429,99.71428571428571,2.2857142857142856
3904,자양동,2022.0,23521.14285714286,1294.0,1727.2857142857142,3523.4285714285716,3648.8571428571427,3530.8571428571427,3850.285714285714,3396.4285714285716,1667.4285714285713,774.2857142857143,105.85714285714286,2.4285714285714284
3905,잠실동,2012.0,28921.0,2874.25,3803.75,3927.25,5267.25,5234.0,4093.25,2326.25,1007.25,324.25,56.25,7.25
3906,잠실동,2013.0,28826.0,2877.75,3759.0,3748.25,5157.0,5372.0,4034.75,2423.5,1050.25,337.0,58.5,8.0
3907,잠실동,2014.0,28581.25,2861.0,3628.75,3679.0,4979.75,5378.0,3993.5,2530.0,1109.25,353.0,59.5,9.5
3908,잠실동,2015.0,28585.5,2869.75,3549.75,3580.75,4897.0,5416.0,3950.75,2690.0,1174.75,382.25,64.0,10.5
3909,잠실동,2016.0,28383.25,2815.0,3442.25,3522.75,4747.0,5451.5,3889.0,2763.0,1259.25,409.0,72.5,12.0
3910,잠실동,2017.0,28280.25,2723.0,3413.0,3515.25,4571.75,5453.75,3857.25,2856.5,1364.0,438.75,75.75,11.25
3911,잠실동,2018.0,28193.0,2601.25,3377.25,3512.75,4402.25,5405.25,3906.5,2958.0,1473.5,462.25,80.75,13.25
3912,잠실동,2019.0,27943.5,2497.25,3290.5,3488.75,4202.0,5350.0,3947.5,3011.25,1556.5,499.25,86.5,14.0
3913,잠실동,2020.0,27471.5,2338.25,3192.25,3403.75,3945.25,5214.5,3991.5,3097.75,1650.5,530.75,92.25,14.75
3914,잠실동,2021.0,26719.25,2139.0,3090.0,3292.75,3594.75,5033.5,4020.0,3191.0,1699.0,565.25,90.0,4.0
3915,잠실동,2022.0,26504.25,1932.5,3105.25,3251.25,3477.25,4924.25,4130.75,3167.75,1815.5,608.0,89.5,2.25
3916,잠원동,2012.0,30046.0,2964.5,4144.5,3852.0,5407.5,6092.0,3912.5,2050.0,1102.5,435.5,76.0,9.0
3917,잠원동,2013.0,29430.0,2892.0,4018.5,3623.5,5212.5,6082.0,3874.5,2059.0,1127.0,446.5,86.0,8.5
3918,잠원동,2014.0,29112.5,2839.0,3910.0,3526.0,5006.0,6085.0,3902.5,2134.5,1135.0,472.0,91.5,11.0
3919,잠원동,2015.0,27316.5,2641.0,3589.0,3260.5,4532.5,5805.0,3664.0,2132.5,1101.5,484.0,92.0,14.5
3920,잠원동,2016.0,27010.5,2561.0,3448.5,3216.5,4379.5,5785.5,3666.5,2215.5,1150.0,484.0,89.5,14.0
3921,잠원동,2017.0,26702.0,2393.0,3397.5,3240.0,4111.0,5634.5,3774.5,2321.5,1214.0,501.0,102.5,12.5
3922,잠원동,2018.0,27560.0,2375.5,3479.0,3363.0,4100.0,5678.5,4055.0,2545.5,1320.5,519.0,110.5,13.5
3923,잠원동,2019.0,27621.5,2332.5,3408.5,3416.5,3976.5,5503.0,4260.0,2650.0,1398.5,551.0,109.0,16.0
3924,잠원동,2020.0,25349.0,2086.5,3222.0,3086.5,3236.0,5061.0,4058.0,2552.0,1363.0,554.5,112.5,17.0
3925,잠원동,2021.0,24480.5,1895.5,3227.0,2878.0,2907.0,4798.5,4129.0,2593.5,1365.0,570.5,108.0,8.5
3926,잠원동,2022.0,24460.0,1772.0,3291.5,2863.0,2771.5,4657.0,4321.5,2631.0,1437.0,619.0,93.0,3.5
3927,장교동,2012.0,3392.0,148.0,167.0,393.0,560.0,598.0,678.0,433.0,283.0,104.0,23.0,5.0
3928,장교동,2013.0,3279.0,159.0,150.0,366.0,491.0,570.0,676.0,442.0,290.0,106.0,24.0,5.0
3929,장교동,2014.0,3088.0,140.0,126.0,321.0,452.0,545.0,625.0,450.0,288.0,108.0,27.0,6.0
3930,장교동,2015.0,3010.0,134.0,120.0,306.0,416.0,541.0,599.0,462.0,291.0,109.0,27.0,5.0
3931,장교동,2016.0,3007.0,143.0,116.0,303.0,424.0,512.0,582.0,479.0,309.0,109.0,25.0,5.0
3932,장교동,2017.0,2942.0,139.0,108.0,302.0,407.0,529.0,515.0,507.0,291.0,115.0,22.0,7.0
3933,장교동,2018.0,2839.0,119.0,107.0,274.0,388.0,474.0,489.0,525.0,300.0,130.0,26.0,7.0
3934,장교동,2019.0,2936.0,100.0,134.0,338.0,393.0,445.0,504.0,522.0,326.0,137.0,30.0,7.0
3935,장교동,2020.0,2914.0,83.0,131.0,357.0,387.0,429.0,496.0,527.0,323.0,144.0,28.0,9.0
3936,장교동,2021.0,2884.0,83.0,126.0,384.0,403.0,406.0,489.0,519.0,306.0,139.0,28.0,1.0
3937,장교동,2022.0,2739.0,78.0,136.0,336.0,379.0,387.0,450.0,497.0,294.0,154.0,28.0,0.0
3938,장사동,2012.0,7953.0,278.0,381.0,960.0,1093.0,1271.0,1685.0,1208.0,750.0,231.0,70.0,26.0
3939,장사동,2013.0,7856.0,286.0,373.0,881.0,1015.0,1254.0,1712.0,1215.0,779.0,244.0,69.0,28.0
3940,장사동,2014.0,7894.0,264.0,441.0,933.0,967.0,1227.0,1683.0,1228.0,776.0,271.0,75.0,29.0
3941,장사동,2015.0,7876.0,267.0,408.0,979.0,952.0,1147.0,1610.0,1325.0,786.0,287.0,84.0,31.0
3942,장사동,2016.0,7741.0,272.0,322.0,968.0,919.0,1091.0,1601.0,1327.0,808.0,314.0,90.0,29.0
3943,장사동,2017.0,7590.0,245.0,283.0,941.0,928.0,1051.0,1543.0,1318.0,842.0,321.0,86.0,32.0
3944,장사동,2018.0,7420.0,242.0,246.0,933.0,935.0,967.0,1447.0,1377.0,827.0,325.0,87.0,34.0
3945,장사동,2019.0,7227.0,212.0,237.0,882.0,889.0,940.0,1402.0,1367.0,810.0,362.0,89.0,37.0
3946,장사동,2020.0,7256.0,188.0,209.0,880.0,942.0,962.0,1339.0,1399.0,834.0,369.0,90.0,44.0
3947,장사동,2021.0,7197.0,185.0,225.0,932.0,942.0,915.0,1316.0,1398.0,809.0,403.0,69.0,3.0
3948,장사동,2022.0,6728.0,169.0,200.0,970.0,947.0,867.0,1148.0,1314.0,712.0,356.0,43.0,2.0
3949,장안동,2012.0,35054.0,3150.5,3480.5,4675.5,6567.5,5777.5,5794.5,3401.5,1657.5,456.0,80.5,12.5
3950,장안동,2013.0,34850.5,3135.5,3279.0,4494.5,6512.0,5824.5,5773.0,3475.0,1776.5,479.5,90.0,11.0
3951,장안동,2014.0,34656.5,3124.0,3173.5,4378.0,6331.0,5844.0,5684.5,3636.5,1862.0,520.0,91.5,11.5
3952,장안동,2015.0,34688.0,3102.0,3088.0,4365.0,6208.0,5884.5,5531.5,3904.5,1914.0,579.0,98.5,13.0
3953,장안동,2016.0,34669.0,3046.0,3012.0,4352.0,6068.5,5958.0,5445.5,4044.0,2006.5,618.0,104.5,14.0
3954,장안동,2017.0,35071.0,2963.5,2950.0,4449.0,5974.5,6082.5,5490.0,4189.0,2196.0,647.0,115.5,14.0
3955,장안동,2018.0,34978.0,2791.0,2896.5,4405.5,5864.0,6013.5,5487.5,4354.0,2328.5,691.5,129.5,16.5
3956,장안동,2019.0,35613.5,2818.0,2829.5,4531.5,5792.0,6080.0,5553.5,4597.5,2489.0,774.5,130.5,17.5
3957,장안동,2020.0,35874.5,2716.0,2739.5,4586.5,5756.0,6084.5,5511.0,4888.0,2586.5,856.0,128.5,22.0
3958,장안동,2021.0,35362.5,2535.5,2686.5,4546.5,5538.5,5969.0,5444.0,5004.0,2573.0,936.0,120.5,9.0
3959,장안동,2022.0,35227.5,2396.0,2714.5,4410.0,5488.0,5958.5,5410.5,5011.0,2693.0,1020.5,119.5,6.0
3960,장위동,2012.0,22557.333333333332,1619.6666666666667,2483.6666666666665,2997.0,3594.6666666666665,3946.0,3723.3333333333335,2365.3333333333335,1417.3333333333333,338.0,61.0,11.333333333333334
3961,장위동,2013.0,21889.666666666668,1498.6666666666667,2338.3333333333335,2827.3333333333335,3292.3333333333335,3876.6666666666665,3753.3333333333335,2374.0,1502.6666666666667,351.6666666666667,62.666666666666664,12.0
3962,장위동,2014.0,20872.333333333332,1328.6666666666667,2137.3333333333335,2727.3333333333335,2924.0,3697.6666666666665,3659.3333333333335,2417.3333333333335,1528.6666666666667,381.0,56.666666666666664,14.333333333333334
3963,장위동,2015.0,19280.666666666668,1201.6666666666667,1872.6666666666667,2507.6666666666665,2579.0,3361.0,3446.0,2378.0,1453.6666666666667,406.0,60.0,15.0
3964,장위동,2016.0,18510.666666666668,1107.3333333333333,1721.6666666666667,2418.3333333333335,2395.3333333333335,3131.6666666666665,3374.0,2389.6666666666665,1463.6666666666667,431.3333333333333,61.666666666666664,16.0
3965,장위동,2017.0,17147.666666666668,989.6666666666666,1542.3333333333333,2273.6666666666665,2143.0,2853.0,3123.3333333333335,2282.6666666666665,1420.0,447.0,58.666666666666664,14.333333333333334
3966,장위동,2018.0,15768.333333333334,882.0,1351.6666666666667,2095.0,1924.6666666666667,2482.0,2943.0,2199.3333333333335,1350.6666666666667,465.0,57.666666666666664,17.333333333333332
3967,장위동,2019.0,17162.0,1117.3333333333333,1373.3333333333333,2318.0,2291.6666666666665,2614.6666666666665,3090.6666666666665,2359.6666666666665,1397.3333333333333,513.0,68.66666666666667,17.666666666666668
3968,장위동,2020.0,17111.666666666668,1099.3333333333333,1305.6666666666667,2397.0,2318.6666666666665,2546.0,2998.3333333333335,2422.3333333333335,1388.6666666666667,543.3333333333334,73.33333333333333,19.0
3969,장위동,2021.0,17970.0,1320.0,1351.3333333333333,2427.3333333333335,2550.0,2727.0,3037.3333333333335,2572.6666666666665,1338.6666666666667,579.3333333333334,64.33333333333333,2.0
3970,장위동,2022.0,17668.666666666668,1246.3333333333333,1318.6666666666667,2321.0,2482.6666666666665,2682.6666666666665,2993.6666666666665,2583.6666666666665,1346.3333333333333,625.3333333333334,66.33333333333333,2.0
3971,장지동,2012.0,18984.25,1726.25,2320.25,2807.75,3261.0,3097.75,3103.25,1575.25,752.5,292.5,46.5,1.25
3972,장지동,2013.0,20210.25,1884.25,2294.25,2969.0,3634.75,3322.75,3214.75,1718.0,805.75,307.0,57.25,2.5
3973,장지동,2014.0,21556.5,2126.5,2319.25,3031.0,3914.0,3607.0,3372.5,1908.0,877.5,336.75,60.25,3.75
3974,장지동,2015.0,22083.75,2147.75,2276.75,3104.25,3944.25,3672.0,3485.25,2111.5,916.25,358.0,63.75,4.0
3975,장지동,2016.0,24581.0,2353.25,2372.0,3523.75,4597.0,4055.5,3802.5,2382.0,1022.25,397.25,70.75,4.75
3976,장지동,2017.0,28020.75,2854.0,2645.0,4013.5,5497.5,4551.5,4041.5,2729.75,1157.75,443.0,82.5,4.75
3977,장지동,2018.0,28744.0,2832.0,2590.75,4208.75,5748.25,4561.75,4099.25,2878.0,1263.0,469.25,87.25,5.75
3978,장지동,2019.0,27988.5,2692.75,2463.0,4030.0,5504.75,4487.25,3963.75,2952.5,1306.25,481.0,101.0,6.25
3979,장지동,2020.0,27642.75,2595.0,2422.75,3905.25,5310.0,4543.75,3838.0,3026.0,1374.5,513.0,106.75,7.75
3980,장지동,2021.0,29378.0,2892.25,2604.75,3937.75,5520.5,4880.25,4062.5,3321.25,1480.5,562.5,110.5,5.25
3981,장지동,2022.0,30453.5,2886.0,2827.25,3887.25,5515.5,5239.0,4250.0,3517.0,1603.5,605.75,118.0,4.25
3982,장충동1가,2012.0,5583.0,319.0,469.0,1347.0,968.0,813.0,699.0,467.0,357.0,125.0,16.0,3.0
3983,장충동1가,2013.0,5551.0,308.0,444.0,1326.0,967.0,809.0,702.0,466.0,381.0,123.0,23.0,2.0
3984,장충동1가,2014.0,5314.0,306.0,423.0,1237.0,893.0,774.0,678.0,462.0,389.0,128.0,22.0,2.0
